05/08/2025-13:47:57;1T_frame_0000.jpg;2;MGD;1;66.67647334460483;110.47022915887803;1183.528664041009;0.0005408496094998835;0.9717829496161833;0.24578475870063324;5072.074650493981;1169265.5;34622398.0;-131956.77797959722;99431.0;102.89535;5015.621;[[12, 289], [229, 374]]
05/08/2025-14:23:08;1T_frame_0000.jpg;2;MGD;1;67.20192168815221;111.62065200233053;1210.3493980538738;0.0005359742069556311;0.9721950649887188;0.2439606300731868;4735.133902235469;1116421.25;30503591.5;-123467.88551965247;94562.25;104.49311;5092.4307;[[9, 291], [224, 372]]
05/08/2025-14:48:02;1T_frame_0000.jpg;2;MGD;1;64.5239343556423;104.85821418312122;1152.2496707312025;0.0005483654282624228;0.9719535006937763;0.24972297041157954;6334.189160115552;1330170.25;51027207.5;-162251.95886225853;114974.25;96.88744;4895.114;[[5, 288], [250, 378]]
05/08/2025-15:03:25;1T_frame_0000.jpg;2;MGD;1;71.40051485750624;124.12528868562201;1138.2215334863813;0.0005239999237878557;0.9685844535094086;0.2398643419903535;3516.570171693947;959047.75;18132673.5;-93508.9247245937;78423.75;121.260635;4651.934;[[18, 294], [226, 360]]
05/08/2025-15:34:52;1T_frame_0000.jpg;2;MGD;1;57.66477168227755;84.51159053381345;1078.018163419611;0.0006030940649702248;0.9731829150089483;0.2926107935046443;21353.761690503954;2404689.75;405008195.5;-440042.1767247745;213471.25;66.61939;4519.939;[[18, 275], [330, 442]]
05/08/2025-15:59:24;1T_frame_0000.jpg;2;MGD;1;65.72994655381105;109.7929129650366;1107.324374838174;0.0005470618067000334;0.9702678145388446;0.24986042464553254;5709.588848569278;1310813.25;44241266.5;-151483.60741822663;112016.75;104.29377;4656.714;[[20, 286], [262, 372]]
05/08/2025-16:03:06;1T_frame_0003.jpg;2;MGD;1;31.79938082903862;68.10780038326027;536.6599061677971;0.0008962572210902485;0.9703226585220494;0.3292187357302745;34281.78051487344;2728607.75;1276613190.5;-849179.6879016723;325393.75;61.901787;2290.2083;[[236, 226], [626, 464]]
05/08/2025-16:05:17;1T_frame_0003.jpg;2;MGD;1;32.719242382592306;64.39668520751434;547.9455097136375;0.0008855192368177158;0.9700799166083385;0.32546342299080994;27336.654360909386;2235640.75;812463029.5;-662600.9355059948;263739.75;58.09271;2291.682;[[253, 234], [612, 441]]
05/08/2025-16:05:54;1T_frame_0003.jpg;2;MGD;1;32.540257813134566;56.66566588633917;408.18420788461367;0.0011418816178511222;0.9600288958911365;0.32742850868725193;19259.551224843017;1434545.25;376969060.0;-424117.25374942645;170855.75;49.268322;1743.8075;[[260, 259], [648, 387]]
